# mol        x          y           z          Q_l( 4)     Q_l( 6)     Q_l( 8)     Q_l(10)     Q_l(12)
  2069   134.44211   239.00819    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2070   141.91112   246.47719    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2071   149.38011   239.00819    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2072   156.84912   246.47719    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2073   164.31813   239.00819    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2074   171.78714   246.47719    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2075   179.25613   239.00819    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2076   186.72514   246.47719    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2077   194.19415   239.00819    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2078   201.66316   246.47719    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2079   209.13217   239.00819    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2080   216.60117   246.47719    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2081   224.07018   239.00819    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2082   231.53918   246.47719    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2083   239.00819   239.00819    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2084   246.47719   246.47719    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2085   253.94620   239.00819    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2086   261.41519   246.47719    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2087   268.88422   239.00819    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2088   276.35321   246.47719    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2089   283.82224   239.00819    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2090   291.29123   246.47719    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2091   298.76022   239.00819    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2092   306.22925   246.47719    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2093   313.69824   239.00819    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2094   321.16727   246.47719    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2095   328.63626   239.00819    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2096   336.10526   246.47719    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2097   343.57428   239.00819    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2098   351.04327   246.47719    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2099   358.51227   239.00819    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2100   365.98129   246.47719    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2101     0.00000   253.94620    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2102     7.46901   261.41519    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2103    14.93801   253.94620    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2104    22.40702   261.41519    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2105    29.87602   253.94620    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2106    37.34503   261.41519    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2107    44.81403   253.94620    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2108    52.28304   261.41519    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2109    59.75205   253.94620    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2110    67.22105   261.41519    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2111    74.69006   253.94620    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2112    82.15907   261.41519    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2113    89.62807   253.94620    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2114    97.09708   261.41519    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2115   104.56609   253.94620    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2116   112.03509   261.41519    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2117   119.50410   253.94620    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2118   126.97310   261.41519    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2119   134.44211   253.94620    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2120   141.91112   261.41519    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2121   149.38011   253.94620    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2122   156.84912   261.41519    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2123   164.31813   253.94620    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2124   171.78714   261.41519    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2125   179.25613   253.94620    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2126   186.72514   261.41519    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2127   194.19415   253.94620    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2128   201.66316   261.41519    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2129   209.13217   253.94620    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2130   216.60117   261.41519    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2131   224.07018   253.94620    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2132   231.53918   261.41519    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2133   239.00819   253.94620    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2134   246.47719   261.41519    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2135   253.94620   253.94620    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2136   261.41519   261.41519    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2137   268.88422   253.94620    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2138   276.35321   261.41519    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2139   283.82224   253.94620    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2140   291.29123   261.41519    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2141   298.76022   253.94620    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2142   306.22925   261.41519    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2143   313.69824   253.94620    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2144   321.16727   261.41519    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2145   328.63626   253.94620    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2146   336.10526   261.41519    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2147   343.57428   253.94620    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2148   351.04327   261.41519    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2149   358.51227   253.94620    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2150   365.98129   261.41519    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2151     0.00000   268.88422    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2152     7.46901   276.35321    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2153    14.93801   268.88422    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2154    22.40702   276.35321    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2155    29.87602   268.88422    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2156    37.34503   276.35321    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2157    44.81403   268.88422    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2158    52.28304   276.35321    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2159    59.75205   268.88422    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2160    67.22105   276.35321    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2161    74.69006   268.88422    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2162    82.15907   276.35321    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2163    89.62807   268.88422    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2164    97.09708   276.35321    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2165   104.56609   268.88422    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2166   112.03509   276.35321    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2167   119.50410   268.88422    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2168   126.97310   276.35321    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2169   134.44211   268.88422    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2170   141.91112   276.35321    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2171   149.38011   268.88422    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2172   156.84912   276.35321    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2173   164.31813   268.88422    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2174   171.78714   276.35321    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2175   179.25613   268.88422    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2176   186.72514   276.35321    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2177   194.19415   268.88422    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2178   201.66316   276.35321    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2179   209.13217   268.88422    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2180   216.60117   276.35321    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2181   224.07018   268.88422    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2182   231.53918   276.35321    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2183   239.00819   268.88422    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2184   246.47719   276.35321    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2185   253.94620   268.88422    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2186   261.41519   276.35321    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2187   268.88422   268.88422    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
  2188   276.35321   276.35321    22.40702     0.03637     0.51069     0.42932     0.19519     0.40480
  2189   283.82224   268.88422    14.93801     0.03637     0.51069     0.42932     0.19519     0.40480
