# mol        x          y           z          Q_l( 4)     Q_l( 6)     Q_l( 8)     Q_l(10)     Q_l(12)
   944    11.23706     5.87397     0.56578     0.22313     0.25706     0.23341     0.21390     0.24724
   945    14.13236    13.34489     0.11708     0.17888     0.32693     0.24983     0.31073     0.26523
   946    15.22272     1.30266     7.38519     0.20059     0.33437     0.30598     0.32554     0.24958
   947     5.53006     3.33184    13.10820     0.15768     0.32626     0.28690     0.25333     0.27438
   948     3.89517     7.07820     4.57404     0.17285     0.33755     0.24541     0.24839     0.29330
   949    14.58369    11.27000    14.97363     0.24712     0.29106     0.21382     0.33760     0.28679
   950    14.60850    13.57950     5.91674     0.16991     0.29744     0.37126     0.23662     0.21658
   951    10.69228     9.27390    12.34561     0.16124     0.34289     0.32186     0.28514     0.28487
   952     4.65110     9.27701    12.13749     0.16779     0.29485     0.31879     0.23094     0.23663
   953     6.73275    12.17492     4.02477     0.16437     0.24110     0.33908     0.34440     0.31642
   954    12.02218    13.59164     8.94174     0.20525     0.26797     0.28141     0.22088     0.26583
   955    13.49680     0.40350    15.11701     0.17707     0.33701     0.30690     0.24688     0.20604
   956     4.28298     4.96628    10.06805     0.14229     0.31792     0.29314     0.20624     0.22089
   957    15.80741     3.99211     2.72114     0.17596     0.36280     0.25624     0.22012     0.22459
   958     1.32182    16.65987     1.72882     0.13707     0.27846     0.30035     0.23828     0.22073
   959    16.28630     9.45784     4.44234     0.13116     0.34684     0.33590     0.28609     0.30591
   960    10.66953    14.30631     2.45956     0.16921     0.37152     0.40046     0.26136     0.29650
   961     6.60885     8.90459     4.70115     0.11925     0.32375     0.22663     0.28822     0.31058
   962    14.01103     2.72308     3.34937     0.19270     0.37404     0.19774     0.23118     0.24144
   963    15.10894     6.11603     2.82218     0.11578     0.30181     0.28349     0.22145     0.25979
   964     3.63531     0.69368    16.18599     0.13791     0.30645     0.29308     0.18929     0.24159
   965    10.52083     6.40231     5.53323     0.18988     0.28429     0.32626     0.34781     0.30485
   966     6.37627    15.82363    16.47585     0.24162     0.19929     0.34094     0.26893     0.23068
   967     7.65793     6.82692     3.19108     0.09959     0.27347     0.22091     0.18700     0.26029
   968     3.96971     0.80767     7.20520     0.11253     0.33023     0.21673     0.17740     0.25638
   969     8.00240     6.90222     6.55092     0.16525     0.38736     0.29724     0.22814     0.28591
   970     0.51430     9.16319     8.11026     0.15915     0.40674     0.27299     0.23113     0.26627
   971    13.55725     8.87876    15.74282     0.20483     0.44060     0.36919     0.22809     0.26013
   972     2.10687     2.13716     0.09349     0.19846     0.32443     0.28909     0.27532     0.29895
   973    15.83625    12.84548     3.53856     0.15858     0.34808     0.30000     0.25775     0.24402
   974    15.59701    12.82465     0.96753     0.25663     0.36732     0.35587     0.25946     0.29637
   975     9.38981     2.16729     0.71564     0.24637     0.29102     0.32027     0.25503     0.21069
   976     1.45713     5.04526     0.72429     0.15263     0.33613     0.35044     0.24639     0.34046
   977     1.10879    14.84871     8.71092     0.19181     0.27021     0.28196     0.25899     0.29393
   978    15.13362    12.62849    13.02938     0.26990     0.38260     0.20440     0.26581     0.28984
   979    11.28435     7.33673     5.98861     0.18188     0.38140     0.30116     0.20158     0.27982
   980     3.58740     9.98445    13.90590     0.17370     0.27356     0.34246     0.25569     0.27265
   981    11.03340    13.24143     6.70033     0.16069     0.26713     0.21514     0.21340     0.29573
   982    12.40492     7.45911    16.41820     0.15110     0.29017     0.35059     0.21684     0.30951
   983    12.86750     5.15903     2.25925     0.22077     0.25392     0.34507     0.34413     0.24001
   984     8.45478    13.29554     5.06824     0.13647     0.35616     0.30635     0.17659     0.23491
   985    16.16423    11.60584     8.48307     0.25053     0.30439     0.32689     0.20693     0.32926
   986    10.29051    14.27924    15.82306     0.18441     0.31845     0.30595     0.27806     0.29956
   987     9.55575    13.30578     5.06055     0.07634     0.29047     0.25013     0.16832     0.28221
   988    15.33160     7.26684     7.60928     0.23158     0.36378     0.26933     0.28044     0.32197
   989     7.06276     4.67397     2.06524     0.21630     0.33422     0.29150     0.35186     0.23754
   990     4.03355    11.62344    11.35263     0.22026     0.27714     0.35567     0.23301     0.21978
   991     6.16577     0.42991     5.72200     0.27266     0.43151     0.32292     0.31411     0.29508
   992     6.20510    12.78419     9.65167     0.19381     0.25203     0.34324     0.29455     0.29546
   993    12.28439     6.41662     0.64111     0.17120     0.27146     0.33116     0.24656     0.24430
   994    10.11969    15.55599    11.87471     0.12990     0.33771     0.25829     0.35942     0.37591
   995    15.92790     2.66082     4.02339     0.20517     0.21909     0.36857     0.22927     0.23968
   996    15.47666    15.60811    14.14952     0.17726     0.36112     0.24025     0.25319     0.33166
   997     8.79048     5.00692     6.12090     0.16134     0.30963     0.32679     0.28589     0.24183
   998    13.59533    12.47489     0.95928     0.24186     0.27861     0.22760     0.26028     0.35310
   999     0.93665     5.95961    15.71057     0.22575     0.28267     0.29470     0.28954     0.27693
  1000     1.31081     2.93477     8.85266     0.20071     0.42482     0.29393     0.30649     0.34717
  1001    14.95035     2.24220     6.55670     0.13545     0.19598     0.28734     0.24690     0.21432
  1002     0.61320     0.31619    14.81471     0.21210     0.31660     0.29253     0.24124     0.27733
  1003     6.79088     7.63187     9.21369     0.24665     0.35135     0.31420     0.21650     0.28405
  1004    12.26932     6.90817     9.66743     0.11660     0.22042     0.27068     0.22976     0.28327
  1005    16.71923     4.60065    10.69074     0.14190     0.21954     0.33611     0.22247     0.24709
  1006    10.99518     0.01885     9.71440     0.06882     0.25261     0.26661     0.19687     0.22583
  1007     6.57608    13.73884     9.97296     0.20765     0.39670     0.25018     0.30524     0.34211
  1008     1.11115     5.84157    12.34940     0.23152     0.28283     0.29198     0.29834     0.26027
  1009     4.50898    12.61071     0.88594     0.17195     0.34610     0.24215     0.25868     0.24118
  1010     6.16658    11.35813     9.06925     0.21673     0.28949     0.26583     0.21258     0.24608
  1011    11.38327     7.40144     4.31201     0.20691     0.47039     0.26952     0.32740     0.32726
  1012     8.42488    15.85981    15.06954     0.15207     0.30072     0.23068     0.23964     0.32648
  1013     2.38826    13.70869     4.96414     0.18290     0.29605     0.20484     0.24168     0.21842
  1014     7.61114    10.45944     5.19860     0.20453     0.29052     0.32262     0.21841     0.19985
  1015     1.93319     5.55801     5.66753     0.19532     0.26811     0.31417     0.32347     0.30772
  1016     7.60407     3.38514    12.97778     0.15777     0.33666     0.42523     0.22947     0.23268
  1017     6.43972    15.08068    15.48401     0.16271     0.27409     0.26614     0.23170     0.22839
  1018     2.62671     2.98443    16.37667     0.12737     0.19543     0.35735     0.21954     0.23009
  1019    13.57506    15.87403    15.60135     0.24776     0.31258     0.24152     0.16694     0.21341
  1020    14.38161    15.75641     9.59454     0.18516     0.30536     0.36011     0.29493     0.22829
  1021    13.48566     8.18722     3.41341     0.21647     0.34874     0.28035     0.26846     0.24597
  1022    12.85405     1.19964    14.68450     0.22352     0.38198     0.31185     0.27280     0.28368
  1023    16.72311     6.06267     5.62602     0.15350     0.34096     0.26003     0.24929     0.27930
  1024     3.04408     3.88377    16.56547     0.12759     0.34064     0.28096     0.23676     0.27522
  1025    12.03890    15.96555     0.62880     0.14429     0.36514     0.35195     0.29594     0.27996
  1026     2.95832    11.37706     4.06895     0.16137     0.37180     0.19505     0.18866     0.25775
  1027     6.72089     3.24891    10.03468     0.14873     0.33040     0.25341     0.24905     0.27778
  1028    14.41623     3.19093     9.91632     0.10907     0.27315     0.25434     0.22767     0.27021
  1029     0.42575     8.15513    15.29432     0.12972     0.33448     0.27495     0.26135     0.31596
  1030     0.18023    12.59241    11.26381     0.23043     0.25419     0.23293     0.22396     0.29419
  1031     3.13039    10.45985     3.75682     0.14476     0.29856     0.30417     0.24157     0.31328
  1032    10.50341     0.14286     8.58582     0.12074     0.33555     0.28545     0.28206     0.27775
  1033     6.09194     4.11849    13.75454     0.20798     0.42027     0.29734     0.27936     0.34961
  1034     6.34040    13.91342     8.87136     0.18019     0.31277     0.31294     0.21041     0.18141
  1035     8.36704    11.52285    13.06083     0.09396     0.31676     0.22756     0.25022     0.19982
  1036    12.11843     7.82206    12.99909     0.12997     0.23752     0.25709     0.24167     0.21379
  1037     6.65741    10.40371    10.15849     0.21226     0.29799     0.37956     0.28707     0.26093
  1038    14.68652    10.75690     1.04627     0.12550     0.27206     0.31387     0.21073     0.29357
  1039     9.76485    16.11947     6.45814     0.22161     0.35028     0.31492     0.27648     0.28223
  1040    16.30983     7.35497     0.49554     0.21035     0.29581     0.23771     0.26900     0.26433
  1041     7.90404    14.24746     4.57383     0.15272     0.28556     0.30113     0.18103     0.20620
  1042     5.24858     2.02732     6.82363     0.16660     0.31040     0.26821     0.22739     0.23616
  1043     0.88644     3.97970    15.94590     0.17596     0.43037     0.34100     0.24381     0.26801
  1044     6.37586     7.19552    10.00661     0.15935     0.29835     0.30078     0.26512     0.24908
  1045     4.93063     6.26231     4.09603     0.11277     0.19417     0.20004     0.23108     0.22651
  1046     2.74099    10.87085    11.47560     0.29677     0.36940     0.26034     0.35884     0.32712
  1047     5.90752    16.67985    11.82140     0.27360     0.20791     0.42026     0.28794     0.23757
  1048     3.20645     1.93988    15.58494     0.16852     0.33262     0.25263     0.27286     0.29494
  1049    11.42920     8.28939     0.43588     0.20709     0.38545     0.31661     0.30676     0.27498
  1050    16.36414    13.38184     8.81376     0.23068     0.46835     0.25246     0.27816     0.30456
  1051    12.96765     2.21180     3.28869     0.18027     0.29174     0.26378     0.18799     0.23312
  1052    12.47944     0.34515    11.76041     0.17046     0.36960     0.29951     0.31303     0.26598
  1053     6.08737     3.97997    11.65321     0.18214     0.33218     0.34398     0.38789     0.34320
  1054     5.89330     9.48543    13.46917     0.25216     0.28112     0.24140     0.26237     0.24234
  1055    16.32260     2.52844    10.07224     0.21769     0.30502     0.32128     0.26873     0.28676
  1056     5.40137     0.67809     2.06117     0.21212     0.35615     0.25712     0.31789     0.26701
